player id,Name,Team,league,season,position,kmeans_cluster_raw,cluster_label
847151,Edson Álvarez,West Ham United,England Premier League,24/25,M,2,M_2
1110842,Simon Adingra,Brighton & Hove Albion,England Premier League,24/25,M,3,M_3
857671,Jens Cajuste,Ipswich Town,England Premier League,24/25,M,2,M_2
887581,Boubakary Soumaré,Leicester City,England Premier League,24/25,M,2,M_2
947929,Jesper Lindstrøm,Everton,England Premier League,24/25,M,3,M_3
280979,Gonçalo Guedes,Wolverhampton,England Premier League,24/25,M,3,M_3
888550,Joe Willock,Newcastle United,England Premier League,24/25,M,3,M_3
832427,Carlos Soler,West Ham United,England Premier League,24/25,M,2,M_2
1090963,Omari Hutchinson,Ipswich Town,England Premier League,24/25,M,3,M_3
844842,Yves Bissouma,Tottenham Hotspur,England Premier League,24/25,M,2,M_2
305302,Wes Burns,Ipswich Town,England Premier League,24/25,M,2,M_2
786028,Kalvin Phillips,Ipswich Town,England Premier League,24/25,M,2,M_2
354782,Sammie Szmodics,Ipswich Town,England Premier League,24/25,M,3,M_3
859901,Oliver Skipp,Leicester City,England Premier League,24/25,M,2,M_2
1142335,Archie Gray,Tottenham Hotspur,England Premier League,24/25,M,2,M_2
288205,Bruno Fernandes,Manchester United,England Premier League,25/26,M,0,M_0
856714,Declan Rice,Arsenal,England Premier League,25/26,M,1,M_1
866469,Bruno Guimarães,Newcastle United,England Premier League,25/26,M,0,M_0
827606,Rodri,Manchester City,England Premier League,25/26,M,1,M_1
934386,Jérémy Doku,Manchester City,England Premier League,25/26,M,0,M_0
994546,Elliot Anderson,Nottingham Forest,England Premier League,25/26,M,1,M_1
117777,Granit Xhaka,Sunderland,England Premier League,25/26,M,1,M_1
189061,Jack Grealish,Everton,England Premier League,25/26,M,3,M_3
927361,James Garner,Everton,England Premier League,25/26,M,1,M_1
122951,Casemiro,Manchester United,England Premier League,25/26,M,1,M_1
979128,Rayan Cherki,Manchester City,England Premier League,25/26,M,0,M_0
331737,Youri Tielemans,Aston Villa,England Premier League,25/26,M,1,M_1
1142562,Mateus Fernandes,West Ham United,England Premier League,25/26,M,1,M_1
869856,Dominik Szoboszlai,Liverpool FC,England Premier League,25/26,M,0,M_0
861970,Kiernan Dewsbury-Hall,Everton,England Premier League,25/26,M,3,M_3
987650,Moisés Caicedo,Chelsea,England Premier League,25/26,M,1,M_1
974505,Enzo Fernández,Chelsea,England Premier League,25/26,M,0,M_0
889861,Anton Stach,Leeds United,England Premier League,25/26,M,0,M_0
847097,Ethan Ampadu,Leeds United,England Premier League,25/26,M,2,M_2
826204,Boubacar Kamara,Aston Villa,England Premier League,25/26,M,1,M_1
355528,Harry Wilson,Fulham,England Premier League,25/26,M,3,M_3
352770,Alex Iwobi,Fulham,England Premier League,25/26,M,1,M_1
1104986,Alex Scott,Bournemouth,England Premier League,25/26,M,2,M_2
48480,Pascal Groß,Brighton & Hove Albion,England Premier League,25/26,M,1,M_1
1109771,Adam Wharton,Crystal Palace,England Premier League,25/26,M,1,M_1
904897,Ryan Gravenberch,Liverpool FC,England Premier League,25/26,M,1,M_1
966837,Martín Zubimendi,Arsenal,England Premier League,25/26,M,1,M_1
982780,Cole Palmer,Chelsea,England Premier League,25/26,M,0,M_0
923973,Amadou Onana,Aston Villa,England Premier League,25/26,M,2,M_2
1464966,Rayan,Bournemouth,England Premier League,25/26,M,3,M_3
917005,Crysencio Summerville,West Ham United,England Premier League,25/26,M,3,M_3
364612,João Palhinha,Tottenham Hotspur,England Premier League,25/26,M,2,M_2
934354,Antoine Semenyo,Manchester City,England Premier League,25/26,M,3,M_3
907072,Mikkel Damsgaard,Brentford,England Premier League,25/26,M,3,M_3
859765,Phil Foden,Manchester City,England Premier League,25/26,M,0,M_0
552884,Jarrod Bowen,West Ham United,England Premier League,25/26,M,3,M_3
547410,Martin Ødegaard,Arsenal,England Premier League,25/26,M,1,M_1
864921,Eberechi Eze,Arsenal,England Premier League,25/26,M,3,M_3
954056,Nico González,Manchester City,England Premier League,25/26,M,1,M_1
799251,Mathias Jensen,Brentford,England Premier League,25/26,M,1,M_1
843754,Ibrahim Sangaré,Nottingham Forest,England Premier League,25/26,M,2,M_2
814873,Vitaly Janelt,Brentford,England Premier League,25/26,M,1,M_1
879349,Pedro Neto,Chelsea,England Premier League,25/26,M,3,M_3
1397168,Patrick Dorgu,Manchester United,England Premier League,25/26,M,3,M_3
870360,Daniel Muñoz,Crystal Palace,England Premier League,25/26,M,2,M_2
892673,Sandro Tonali,Newcastle United,England Premier League,25/26,M,1,M_1
865912,Morgan Gibbs-White,Nottingham Forest,England Premier League,25/26,M,3,M_3
984014,Enzo Le Fée,Sunderland,England Premier League,25/26,M,3,M_3
1400650,Lewis Miley,Newcastle United,England Premier League,25/26,M,2,M_2
159665,Mohamed Salah,Liverpool FC,England Premier League,25/26,M,0,M_0
792122,Josh Cullen,Burnley,England Premier League,25/26,M,2,M_2
250223,John McGinn,Aston Villa,England Premier League,25/26,M,3,M_3
839981,Lucas Paquetá,West Ham United,England Premier League,25/26,M,3,M_3
862967,Cody Gakpo,Liverpool FC,England Premier League,25/26,M,3,M_3
971037,Amad Diallo,Manchester United,England Premier League,25/26,M,3,M_3
997183,Xavi Simons,Tottenham Hotspur,England Premier League,25/26,M,3,M_3
1142175,Kobbie Mainoo,Manchester United,England Premier League,25/26,M,1,M_1
867442,Callum Hudson-Odoi,Nottingham Forest,England Premier League,25/26,M,3,M_3
1106451,Dango Ouattara,Brentford,England Premier League,25/26,M,3,M_3
914309,Iliman Ndiaye,Everton,England Premier League,25/26,M,3,M_3
905163,Mohammed Kudus,Tottenham Hotspur,England Premier League,25/26,M,3,M_3
866191,Sean Longstaff,Leeds United,England Premier League,25/26,M,3,M_3
793167,Sander Berge,Fulham,England Premier League,25/26,M,2,M_2
548188,Lewis Cook,Bournemouth,England Premier League,25/26,M,2,M_2
1400106,Yankuba Minteh,Brighton & Hove Albion,England Premier League,25/26,M,3,M_3
783126,Emiliano Buendía,Aston Villa,England Premier League,25/26,M,3,M_3
794338,Daichi Kamada,Crystal Palace,England Premier League,25/26,M,2,M_2
331209,Bernardo Silva,Manchester City,England Premier League,25/26,M,1,M_1
1019322,Florian Wirtz,Liverpool FC,England Premier League,25/26,M,3,M_3
927353,Curtis Jones,Liverpool FC,England Premier League,25/26,M,1,M_1
948261,Morgan Rogers,Aston Villa,England Premier League,25/26,M,3,M_3
1105779,Andrey Santos,Chelsea,England Premier League,25/26,M,2,M_2
800419,Tyler Adams,Bournemouth,England Premier League,25/26,M,2,M_2
893549,Tijjani Reijnders,Manchester City,England Premier League,25/26,M,3,M_3
867887,Douglas Luiz,Aston Villa,England Premier League,25/26,M,1,M_1
592010,Mikel Merino,Arsenal,England Premier League,25/26,M,3,M_3
1035996,André,Wolverhampton,England Premier League,25/26,M,2,M_2
871765,Nicolás Domínguez,Nottingham Forest,England Premier League,25/26,M,2,M_2
161717,James Ward-Prowse,Burnley,England Premier League,25/26,M,2,M_2
106337,Idrissa Gueye,Everton,England Premier League,25/26,M,2,M_2
988275,Tyrick Mitchell,Crystal Palace,England Premier League,25/26,M,2,M_2
936849,Kaoru Mitoma,Brighton & Hove Albion,England Premier League,25/26,M,3,M_3
42694,Jordan Henderson,Brentford,England Premier League,25/26,M,1,M_1
895576,Marcus Tavernier,Bournemouth,England Premier League,25/26,M,0,M_0
1089582,Freddie Potts,West Ham United,England Premier League,25/26,M,2,M_2
560128,Joelinton,Newcastle United,England Premier League,25/26,M,2,M_2
1065216,Oscar Bobb,Fulham,England Premier League,25/26,M,3,M_3
193554,Will Hughes,Crystal Palace,England Premier League,25/26,M,2,M_2
1002711,Pape Matar Sarr,Tottenham Hotspur,England Premier League,25/26,M,2,M_2
1036269,Yasin Ayari,Brighton & Hove Albion,England Premier League,25/26,M,2,M_2
845273,Jean-Ricner Bellegarde,Wolverhampton,England Premier League,25/26,M,2,M_2
1171539,Noah Sadiki,Sunderland,England Premier League,25/26,M,2,M_2
1020680,Jaidon Anthony,Burnley,England Premier League,25/26,M,3,M_3
1112879,Kevin,Fulham,England Premier League,25/26,M,3,M_3
1015267,João Gomes,Wolverhampton,England Premier League,25/26,M,2,M_2
1006387,Kevin Schade,Brentford,England Premier League,25/26,M,3,M_3
1085950,Tim Iroegbunam,Everton,England Premier League,25/26,M,2,M_2
799041,Tomáš Souček,West Ham United,England Premier League,25/26,M,2,M_2
1031258,Yegor Yarmolyuk,Brentford,England Premier League,25/26,M,2,M_2
1065588,Diego Gómez,Brighton & Hove Albion,England Premier League,25/26,M,3,M_3
1090963,Omari Hutchinson,Nottingham Forest,England Premier League,25/26,M,3,M_3
1009386,Hannibal,Burnley,England Premier League,25/26,M,3,M_3
871886,Ao Tanaka,Leeds United,England Premier League,25/26,M,2,M_2
355796,Jefferson Lerma,Crystal Palace,England Premier League,25/26,M,2,M_2
1170560,Soungoutou Magassa,West Ham United,England Premier League,25/26,M,2,M_2
973431,Brenden Aaronson,Leeds United,England Premier League,25/26,M,3,M_3
322391,Ryan Christie,Bournemouth,England Premier League,25/26,M,3,M_3
791190,Rodrigo Bentancur,Tottenham Hotspur,England Premier League,25/26,M,2,M_2
1048916,Lesley Ugochukwu,Burnley,England Premier League,25/26,M,2,M_2
895324,Alexis Mac Allister,Liverpool FC,England Premier League,25/26,M,2,M_2
911679,Ilia Gruev,Leeds United,England Premier League,25/26,M,2,M_2
855845,Florentino,Burnley,England Premier League,25/26,M,2,M_2
846425,Manuel Ugarte,Manchester United,England Premier League,25/26,M,2,M_2
975937,Jacob Ramsey,Newcastle United,England Premier League,25/26,M,2,M_2
904970,Conor Gallagher,Tottenham Hotspur,England Premier League,25/26,M,2,M_2
1128532,Habib Diarra,Sunderland,England Premier League,25/26,M,3,M_3
1013928,Hugo Bueno,Wolverhampton,England Premier League,25/26,M,2,M_2
867445,Emile Smith Rowe,Fulham,England Premier League,25/26,M,3,M_3
1142315,Jack Hinshelwood,Brighton & Hove Albion,England Premier League,25/26,M,3,M_3
855731,David Brooks,Bournemouth,England Premier League,25/26,M,3,M_3
371222,Saša Lukić,Fulham,England Premier League,25/26,M,2,M_2
946695,Georginio Rutter,Brighton & Hove Albion,England Premier League,25/26,M,3,M_3
944327,Dan Ndoye,Nottingham Forest,England Premier League,25/26,M,3,M_3
1199043,Carlos Baleba,Brighton & Hove Albion,England Premier League,25/26,M,2,M_2
1006073,Rodrigo Gomes,Wolverhampton,England Premier League,25/26,M,3,M_3
1142675,Chemsdine Talbi,Sunderland,England Premier League,25/26,M,3,M_3
935543,Dwight McNeil,Everton,England Premier League,25/26,M,3,M_3
844096,Jhon Arias,Wolverhampton,England Premier League,25/26,M,3,M_3
1546231,Josh King,Fulham,England Premier League,25/26,M,3,M_3
1391251,Lucas Bergvall,Tottenham Hotspur,England Premier League,25/26,M,3,M_3
1142335,Archie Gray,Tottenham Hotspur,England Premier League,25/26,M,2,M_2
1089388,Lamare Bogarde,Aston Villa,England Premier League,25/26,M,2,M_2
888550,Joe Willock,Newcastle United,England Premier League,25/26,M,3,M_3
851596,Justin Kluivert,Bournemouth,England Premier League,25/26,M,3,M_3
1096210,Jackson Tchatchoua,Wolverhampton,England Premier League,25/26,M,2,M_2
552036,Josh Laurent,Burnley,England Premier League,25/26,M,2,M_2
318963,Aleksandr Golovin,AS Monaco,France Ligue 1,23/24,M,0,M_0
156682,Téji Savanier,Montpellier,France Ligue 1,23/24,M,0,M_0
825681,Romain Del Castillo,Stade Brestois,France Ligue 1,23/24,M,0,M_0
801306,Pierre Lees-Melou,Stade Brestois,France Ligue 1,23/24,M,1,M_1
829643,Teddy Teuma,Stade de Reims,France Ligue 1,23/24,M,0,M_0
324399,Benjamin Bourigeaud,Stade Rennais,France Ligue 1,23/24,M,0,M_0
867441,Angel Gomes,Lille,France Ligue 1,23/24,M,1,M_1
783278,Junya Ito,Stade de Reims,France Ligue 1,23/24,M,3,M_3
155818,Takumi Minamino,AS Monaco,France Ligue 1,23/24,M,3,M_3
361004,Marco Asensio,Paris Saint-Germain,France Ligue 1,23/24,M,0,M_0
859027,Maxence Caqueret,Olympique Lyonnais,France Ligue 1,23/24,M,1,M_1
821728,Jonathan Clauss,Olympique de Marseille,France Ligue 1,23/24,M,1,M_1
958901,Muhammed Cham,Clermont Foot,France Ligue 1,23/24,M,0,M_0
945062,Youssouf Fofana,AS Monaco,France Ligue 1,23/24,M,1,M_1
1130939,Maghnes Akliouche,AS Monaco,France Ligue 1,23/24,M,0,M_0
343067,Corentin Tolisso,Olympique Lyonnais,France Ligue 1,23/24,M,1,M_1
917087,Kang-in Lee,Paris Saint-Germain,France Ligue 1,23/24,M,1,M_1
963298,Dilane Bakwa,RC Strasbourg,France Ligue 1,23/24,M,3,M_3
846425,Manuel Ugarte,Paris Saint-Germain,France Ligue 1,23/24,M,1,M_1
51665,Benjamin André,Lille,France Ligue 1,23/24,M,1,M_1
1023091,David Da Costa,RC Lens,France Ligue 1,23/24,M,3,M_3
579576,Ruben Aguilar,RC Lens,France Ligue 1,23/24,M,1,M_1
979128,Rayan Cherki,Olympique Lyonnais,France Ligue 1,23/24,M,0,M_0
770677,Denis Zakaria,AS Monaco,France Ligue 1,23/24,M,2,M_2
787827,Matthieu Udol,Metz,France Ligue 1,23/24,M,2,M_2
72998,Rémy Cabella,Lille,France Ligue 1,23/24,M,3,M_3
827522,Amine Harit,Olympique de Marseille,France Ligue 1,23/24,M,3,M_3
296434,Laurent Abergel,Lorient,France Ligue 1,23/24,M,1,M_1
44241,Nemanja Matić,Olympique Lyonnais,France Ligue 1,23/24,M,1,M_1
916041,Mahdi Camara,Stade Brestois,France Ligue 1,23/24,M,3,M_3
784655,Fabián Ruiz,Paris Saint-Germain,France Ligue 1,23/24,M,1,M_1
151124,Jordan Veretout,Olympique de Marseille,France Ligue 1,23/24,M,1,M_1
795002,Niklas Schmidt,Toulouse,France Ligue 1,23/24,M,1,M_1
913942,Romain Faivre,Lorient,France Ligue 1,23/24,M,3,M_3
794412,Vincent Sierro,Toulouse,France Ligue 1,23/24,M,0,M_0
1142672,Warren Zaïre-Emery,Paris Saint-Germain,France Ligue 1,23/24,M,1,M_1
984014,Enzo Le Fée,Stade Rennais,France Ligue 1,23/24,M,1,M_1
856495,Azor Matusiwa,Stade Rennais,France Ligue 1,23/24,M,2,M_2
904832,Khéphren Thuram,Nice,France Ligue 1,23/24,M,2,M_2
368120,Nabil Bentaleb,Lille,France Ligue 1,23/24,M,1,M_1
123166,Nampalys Mendy,RC Lens,France Ligue 1,23/24,M,1,M_1
873049,Nabil Alioui,Le Havre,France Ligue 1,23/24,M,3,M_3
234230,Florent Mollet,Nantes,France Ligue 1,23/24,M,3,M_3
787540,Angelo Fulgini,RC Lens,France Ligue 1,23/24,M,0,M_0
976396,Joris Chotard,Montpellier,France Ligue 1,23/24,M,2,M_2
286909,Przemyslaw Frankowski,RC Lens,France Ligue 1,23/24,M,3,M_3
250133,Morgan Sanson,Nice,France Ligue 1,23/24,M,3,M_3
832427,Carlos Soler,Paris Saint-Germain,France Ligue 1,23/24,M,1,M_1
1008849,Mohamed Camara,AS Monaco,France Ligue 1,23/24,M,1,M_1
1082953,Habib Keïta,Clermont Foot,France Ligue 1,23/24,M,2,M_2
804472,Pablo Rosario,Nice,France Ligue 1,23/24,M,2,M_2
788977,Stijn Spierings,Toulouse,France Ligue 1,23/24,M,1,M_1
344751,Baptiste Santamaria,Stade Rennais,France Ligue 1,23/24,M,1,M_1
96544,Geoffrey Kondogbia,Olympique de Marseille,France Ligue 1,23/24,M,1,M_1
1128530,Neil El Aynaoui,RC Lens,France Ligue 1,23/24,M,2,M_2
1128532,Habib Diarra,RC Strasbourg,France Ligue 1,23/24,M,3,M_3
942844,Julien Ponceau,Lorient,France Ligue 1,23/24,M,3,M_3
216222,Johan Gastien,Clermont Foot,France Ligue 1,23/24,M,1,M_1
1389846,Lamine Camara,Metz,France Ligue 1,23/24,M,2,M_2
914309,Iliman Ndiaye,Olympique de Marseille,France Ligue 1,23/24,M,3,M_3
541426,Daler Kuzyaev,Le Havre,France Ligue 1,23/24,M,2,M_2
149732,Abdoulaye Touré,Le Havre,France Ligue 1,23/24,M,2,M_2
894733,Marshall Munetsi,Stade de Reims,France Ligue 1,23/24,M,3,M_3
985923,Hicham Boudaoui,Nice,France Ligue 1,23/24,M,2,M_2
861324,Hugo Magnetti,Stade Brestois,France Ligue 1,23/24,M,2,M_2
905352,Keito Nakamura,Stade de Reims,France Ligue 1,23/24,M,3,M_3
799216,Pedro Chirivella,Nantes,France Ligue 1,23/24,M,1,M_1
873534,Krépin Diatta,AS Monaco,France Ligue 1,23/24,M,2,M_2
878938,Cristian Cásseres Jr.,Toulouse,France Ligue 1,23/24,M,2,M_2
1086455,Ângelo,RC Strasbourg,France Ligue 1,23/24,M,3,M_3
1197153,Junior Mwanga,RC Strasbourg,France Ligue 1,23/24,M,2,M_2
827804,Yusuf Yazıcı,Lille,France Ligue 1,23/24,M,0,M_0
1095731,Oussama Targhalline,Le Havre,France Ligue 1,23/24,M,2,M_2
806076,Ludovic Blas,Stade Rennais,France Ligue 1,23/24,M,3,M_3
231946,Adrien Thomasson,RC Lens,France Ligue 1,23/24,M,3,M_3
880765,Emmanuel Sabbi,Le Havre,France Ligue 1,23/24,M,3,M_3
991421,Azzedine Ounahi,Olympique de Marseille,France Ligue 1,23/24,M,1,M_1
1121333,Amir Richardson,Stade de Reims,France Ligue 1,23/24,M,2,M_2
886534,Ablie Jallow,Metz,France Ligue 1,23/24,M,3,M_3
1387157,Khalil Fayad,Montpellier,France Ligue 1,23/24,M,3,M_3
1048889,Andy Diouf,RC Lens,France Ligue 1,23/24,M,3,M_3
1035986,Josué Casimir,Le Havre,France Ligue 1,23/24,M,3,M_3
82555,Maxime Gonalons,Clermont Foot,France Ligue 1,23/24,M,2,M_2
829093,Ibrahima Sissoko,RC Strasbourg,France Ligue 1,23/24,M,2,M_2
1170560,Soungoutou Magassa,AS Monaco,France Ligue 1,23/24,M,1,M_1
1000442,Yassine Kechta,Le Havre,France Ligue 1,23/24,M,2,M_2
153218,Thomas Delaine,RC Strasbourg,France Ligue 1,23/24,M,2,M_2
123264,Jonas Martin,Stade Brestois,France Ligue 1,23/24,M,1,M_1
149735,Tiemoué Bakayoko,Lorient,France Ligue 1,23/24,M,2,M_2
769163,Bilal Boutobba,Clermont Foot,France Ligue 1,23/24,M,3,M_3
1048366,Warren Kamanzi,Toulouse,France Ligue 1,23/24,M,2,M_2
1131540,Théo Le Bris,Lorient,France Ligue 1,23/24,M,2,M_2
942840,Yohann Magnin,Clermont Foot,France Ligue 1,23/24,M,2,M_2
863133,Aron Dønnum,Toulouse,France Ligue 1,23/24,M,3,M_3
995671,Reda Khadra,Stade de Reims,France Ligue 1,23/24,M,3,M_3
1138804,Hákon Arnar Haraldsson,Lille,France Ligue 1,23/24,M,3,M_3
1402217,Panos Katseris,Lorient,France Ligue 1,23/24,M,3,M_3
823476,Kévin N'Doram,Metz,France Ligue 1,23/24,M,2,M_2
1173167,Danley Jean Jacques,Metz,France Ligue 1,23/24,M,2,M_2
123229,Jordan Ferri,Montpellier,France Ligue 1,23/24,M,1,M_1
1444690,Arthur Atta,Metz,France Ligue 1,23/24,M,2,M_2
892624,Samuel Moutoussamy,Nantes,France Ligue 1,23/24,M,2,M_2
1048014,Alan Virginius,Clermont Foot,France Ligue 1,23/24,M,3,M_3
217770,Mehdi Zeffane,Clermont Foot,France Ligue 1,23/24,M,2,M_2
27014,Moussa Sissoko,Nantes,France Ligue 1,23/24,M,2,M_2
993455,Salis Abdul Samed,RC Lens,France Ligue 1,23/24,M,2,M_2
979128,Rayan Cherki,Olympique Lyonnais,France Ligue 1,24/25,M,0,M_0
902029,Vitinha,Paris Saint-Germain,France Ligue 1,24/25,M,1,M_1
917087,Kang-in Lee,Paris Saint-Germain,France Ligue 1,24/25,M,0,M_0
1190933,João Neves,Paris Saint-Germain,France Ligue 1,24/25,M,1,M_1
1105779,Andrey Santos,RC Strasbourg,France Ligue 1,24/25,M,1,M_1
250737,Adrien Rabiot,Olympique de Marseille,France Ligue 1,24/25,M,3,M_3
821728,Jonathan Clauss,Nice,France Ligue 1,24/25,M,1,M_1
286909,Przemyslaw Frankowski,RC Lens,France Ligue 1,24/25,M,1,M_1
149593,Pierre-Emile Højbjerg,Olympique de Marseille,France Ligue 1,24/25,M,1,M_1
827506,Gaëtan Perrin,Auxerre,France Ligue 1,24/25,M,0,M_0
963298,Dilane Bakwa,RC Strasbourg,France Ligue 1,24/25,M,0,M_0
1130939,Maghnes Akliouche,AS Monaco,France Ligue 1,24/25,M,0,M_0
343067,Corentin Tolisso,Olympique Lyonnais,France Ligue 1,24/25,M,1,M_1
1389846,Lamine Camara,AS Monaco,France Ligue 1,24/25,M,1,M_1
784655,Fabián Ruiz,Paris Saint-Germain,France Ligue 1,24/25,M,1,M_1
1138804,Hákon Arnar Haraldsson,Lille,France Ligue 1,24/25,M,3,M_3
51665,Benjamin André,Lille,France Ligue 1,24/25,M,1,M_1
806076,Ludovic Blas,Stade Rennais,France Ligue 1,24/25,M,3,M_3
156682,Téji Savanier,Montpellier,France Ligue 1,24/25,M,0,M_0
801306,Pierre Lees-Melou,Stade Brestois,France Ligue 1,24/25,M,1,M_1
318963,Aleksandr Golovin,AS Monaco,France Ligue 1,24/25,M,1,M_1
770677,Denis Zakaria,AS Monaco,France Ligue 1,24/25,M,1,M_1
977679,Luis Henrique,Olympique de Marseille,France Ligue 1,24/25,M,3,M_3
1128530,Neil El Aynaoui,RC Lens,France Ligue 1,24/25,M,0,M_0
985923,Hicham Boudaoui,Nice,France Ligue 1,24/25,M,2,M_2
72998,Rémy Cabella,Lille,France Ligue 1,24/25,M,0,M_0
863133,Aron Dønnum,Toulouse,France Ligue 1,24/25,M,2,M_2
231946,Adrien Thomasson,RC Lens,France Ligue 1,24/25,M,1,M_1
1445628,Djaoui Cissé,Stade Rennais,France Ligue 1,24/25,M,1,M_1
856495,Azor Matusiwa,Stade Rennais,France Ligue 1,24/25,M,2,M_2
878938,Cristian Cásseres Jr.,Toulouse,France Ligue 1,24/25,M,2,M_2
944660,Thiago Almada,Olympique Lyonnais,France Ligue 1,24/25,M,0,M_0
783278,Junya Ito,Stade de Reims,France Ligue 1,24/25,M,3,M_3
149732,Abdoulaye Touré,Le Havre,France Ligue 1,24/25,M,0,M_0
916041,Mahdi Camara,Stade Brestois,France Ligue 1,24/25,M,3,M_3
825681,Romain Del Castillo,Stade Brestois,France Ligue 1,24/25,M,0,M_0
1127057,Valentín Barco,RC Strasbourg,France Ligue 1,24/25,M,1,M_1
579576,Ruben Aguilar,RC Lens,France Ligue 1,24/25,M,1,M_1
962068,Sebastian Nanasi,RC Strasbourg,France Ligue 1,24/25,M,3,M_3
892924,Hamed Traoré,Auxerre,France Ligue 1,24/25,M,3,M_3
1142233,Diego Moreira,RC Strasbourg,France Ligue 1,24/25,M,2,M_2
1195784,Malick Fofana,Olympique Lyonnais,France Ligue 1,24/25,M,3,M_3
794412,Vincent Sierro,Toulouse,France Ligue 1,24/25,M,1,M_1
894733,Marshall Munetsi,Stade de Reims,France Ligue 1,24/25,M,3,M_3
945830,Himad Abdelli,Angers,France Ligue 1,24/25,M,3,M_3
155818,Takumi Minamino,AS Monaco,France Ligue 1,24/25,M,3,M_3
581314,Valentin Rongier,Olympique de Marseille,France Ligue 1,24/25,M,1,M_1
1142672,Warren Zaïre-Emery,Paris Saint-Germain,France Ligue 1,24/25,M,1,M_1
96544,Geoffrey Kondogbia,Olympique de Marseille,France Ligue 1,24/25,M,1,M_1
1035986,Josué Casimir,Le Havre,France Ligue 1,24/25,M,3,M_3
905352,Keito Nakamura,Stade de Reims,France Ligue 1,24/25,M,3,M_3
234142,Florian Tardieu,Saint-Étienne,France Ligue 1,24/25,M,1,M_1
845486,Tanguy Ndombélé,Nice,France Ligue 1,24/25,M,2,M_2
965357,Osame Sahraoui,Lille,France Ligue 1,24/25,M,3,M_3
944164,Sofiane Diop,Nice,France Ligue 1,24/25,M,0,M_0
996908,Pierre Ekwah,Saint-Étienne,France Ligue 1,24/25,M,1,M_1
1003400,Mory Gbane,Stade de Reims,France Ligue 1,24/25,M,2,M_2
1130942,Félix Lemaréchal,RC Strasbourg,France Ligue 1,24/25,M,3,M_3
1128532,Habib Diarra,RC Strasbourg,France Ligue 1,24/25,M,3,M_3
1156353,Kamory Doumbia,Stade Brestois,France Ligue 1,24/25,M,3,M_3
1151803,Kévin Danois,Auxerre,France Ligue 1,24/25,M,2,M_2
1136409,Jordan James,Stade Rennais,France Ligue 1,24/25,M,2,M_2
580642,Haris Belkebla,Angers,France Ligue 1,24/25,M,2,M_2
1153265,Badredine Bouanani,Nice,France Ligue 1,24/25,M,0,M_0
913942,Romain Faivre,Stade Brestois,France Ligue 1,24/25,M,3,M_3
344751,Baptiste Santamaria,Nice,France Ligue 1,24/25,M,2,M_2
44241,Nemanja Matić,Olympique Lyonnais,France Ligue 1,24/25,M,1,M_1
1154611,Valentin Atangana,Stade de Reims,France Ligue 1,24/25,M,2,M_2
799216,Pedro Chirivella,Nantes,France Ligue 1,24/25,M,1,M_1
156004,Jean-Eudes Aholou,Angers,France Ligue 1,24/25,M,2,M_2
787540,Angelo Fulgini,RC Lens,France Ligue 1,24/25,M,3,M_3
1022084,Tanner Tessmann,Olympique Lyonnais,France Ligue 1,24/25,M,1,M_1
963299,Johann Lepenant,Nantes,France Ligue 1,24/25,M,2,M_2
1170560,Soungoutou Magassa,AS Monaco,France Ligue 1,24/25,M,2,M_2
151124,Jordan Veretout,Olympique Lyonnais,France Ligue 1,24/25,M,1,M_1
1046446,Benjamin Bouchouari,Saint-Étienne,France Ligue 1,24/25,M,2,M_2
1586875,Amadou Koné,Stade de Reims,France Ligue 1,24/25,M,2,M_2
804472,Pablo Rosario,Nice,France Ligue 1,24/25,M,2,M_2
1391541,Ngal'ayel Mukau,Lille,France Ligue 1,24/25,M,2,M_2
235460,André Gomes,Lille,France Ligue 1,24/25,M,1,M_1
1172936,Louis Mouton,Saint-Étienne,France Ligue 1,24/25,M,2,M_2
1564180,Ayyoub Bouaddi,Lille,France Ligue 1,24/25,M,2,M_2
1492676,Rabby Nzingoula,Montpellier,France Ligue 1,24/25,M,2,M_2
911039,Sorba Thomas,Nantes,France Ligue 1,24/25,M,3,M_3
1048889,Andy Diouf,RC Lens,France Ligue 1,24/25,M,3,M_3
904424,Elisha Owusu,Auxerre,France Ligue 1,24/25,M,2,M_2
1000442,Yassine Kechta,Le Havre,France Ligue 1,24/25,M,2,M_2
992026,Rassoul Ndiaye,Le Havre,France Ligue 1,24/25,M,2,M_2
954060,Tanguy Coulibaly,Montpellier,France Ligue 1,24/25,M,3,M_3
1048366,Warren Kamanzi,Toulouse,France Ligue 1,24/25,M,2,M_2
976396,Joris Chotard,Montpellier,France Ligue 1,24/25,M,2,M_2
1136280,Shavy Babicka,Toulouse,France Ligue 1,24/25,M,3,M_3
1197153,Junior Mwanga,Le Havre,France Ligue 1,24/25,M,2,M_2
1387157,Khalil Fayad,Montpellier,France Ligue 1,24/25,M,2,M_2
1095731,Oussama Targhalline,Le Havre,France Ligue 1,24/25,M,2,M_2
1130986,Paul Joly,Auxerre,France Ligue 1,24/25,M,2,M_2
861324,Hugo Magnetti,Stade Brestois,France Ligue 1,24/25,M,2,M_2
927340,Han-Noah Massengo,Auxerre,France Ligue 1,24/25,M,2,M_2
123229,Jordan Ferri,Montpellier,France Ligue 1,24/25,M,1,M_1
330099,Edimilson Fernandes,Stade Brestois,France Ligue 1,24/25,M,2,M_2
990227,Aïmen Moueffek,Saint-Étienne,France Ligue 1,24/25,M,2,M_2
